iso3	year	total_taxes_revenue	GDP_int	POP_int	region_tjn	UKt	OECD	OECD_OCT
KHM	2015	0.14582878414942518	18049954289.4229	15521436.0	Asia	0.0	0.0	0.0
KHM	2016	0.14825889825895194	20016747754.0192	15766293.0	Asia	0.0	0.0	0.0
KHM	2017	0.15776440119812538	22177200511.5811	16009414.0	Asia	0.0	0.0	0.0
KHM	2018		24571753583.4922	16249798.0	Asia	0.0	0.0	0.0
KHM	2019		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2020		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2021		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2022		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2023		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2024		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2025		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KHM	2026		27089389786.9684	16486542.0	Asia	0.0	0.0	0.0
KIR	2011	0.15511363636363634	181705002.57864887	104728.0	Oceania	0.0	0.0	0.0
KIR	2012	0.14891304347826087	190243321.598675	106370.0	Oceania	0.0	0.0	0.0
KIR	2013	0.14479166666666668	185113921.606488	107890.0	Oceania	0.0	0.0	0.0
KIR	2014	0.14271356783919598	179703443.302686	109391.0	Oceania	0.0	0.0	0.0
KIR	2015	0.15350877192982454	171117872.436331	110930.0	Oceania	0.0	0.0	0.0
KIR	2016	0.16	178328873.03003302	112524.0	Oceania	0.0	0.0	0.0
KIR	2017		187276210.91355	114158.0	Oceania	0.0	0.0	0.0
KIR	2018		196737895.995218	115847.0	Oceania	0.0	0.0	0.0
KIR	2019		194647201.946472	117606.0	Oceania	0.0	0.0	0.0
KIR	2020		194647201.946472	117606.0	Oceania	0.0	0.0	0.0
KNA	2011	0.184549056458616	817762962.962963	49447.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2012	0.18464051863489125	800422222.222222	49887.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2013	0.18363384490409765	839770370.37037	50331.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2014	0.19179725363489492	916574074.074074	50774.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2015	0.20073971518987346	923155555.5555552	51203.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2016	0.1927153341058324	971162962.9629632	51625.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2017	0.18556011949215834	996937037.0370368	52045.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2018		1010814814.8148099	52441.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2019		1050992592.5925901	52823.0	Caribbean/American isl.	0.0	0.0	0.0
KNA	2020		1050992592.5925901	52823.0	Caribbean/American isl.	0.0	0.0	0.0
KOR	2011	0.18360056280531029	1253223044718.99	49936638.0	Asia	0.0	1.0	0.0
KOR	2012	0.18654380834938827	1278427634342.59	50199853.0	Asia	0.0	1.0	0.0
KOR	2013	0.1789057615565982	1370795199976.18	50428893.0	Asia	0.0	1.0	0.0
KOR	2014	0.17983157562106036	1484318219633.63	50746659.0	Asia	0.0	1.0	0.0
KOR	2015	0.18468228861650354	1465773245547.15	51014947.0	Asia	0.0	1.0	0.0
KOR	2016	0.19374874717236307	1500111596236.37	51217803.0	Asia	0.0	1.0	0.0
KOR	2017	0.19983488197459245	1623901496835.79	51361911.0	Asia	0.0	1.0	0.0
KOR	2018		1720578827805.54	51606633.0	Asia	0.0	1.0	0.0
KOR	2019		1642383217167.26	51709098.0	Asia	0.0	1.0	0.0
KOR	2020		1642383217167.26	51709098.0	Asia	0.0	1.0	0.0
KSV	2011	0.22263759086188992						0.0
KSV	2012	0.21980628582723846						0.0
KSV	2013	0.21043739440585696						0.0
KSV	2014	0.2087300161666966						0.0
KSV	2015	0.2185293611158946						0.0
KSV	2016	0.2345963756177924						0.0
KSV	2017	0.2332397879638292						0.0
KSV	2018							0.0
KSV	2019							0.0
KSV	2020							0.0
KWT	2011	0.007056831012420024	154068115942.029	3168060.0	Asia	0.0	0.0	0.0
KWT	2012	0.00615738270185953	174070382279.386	3348853.0	Asia	0.0	0.0	0.0
KWT	2013	0.006073858114674442	174161142454.161	3526376.0	Asia	0.0	0.0	0.0
KWT	2014	0.00864210867451658	162631412508.784	3690941.0	Asia	0.0	0.0	0.0
KWT	2015	0.01160328372929539	114567298105.683	3835591.0	Asia	0.0	0.0	0.0
KWT	2016	0.015125847047434656	109419728566.7	3956875.0	Asia	0.0	0.0	0.0
KWT	2017	0.01654670306941342	120707220573.689	4056099.0	Asia	0.0	0.0	0.0
KWT	2018		140645364238.411	4137312.0	Asia	0.0	0.0	0.0
KWT	2019		134761198945.982	4207083.0	Asia	0.0	0.0	0.0
KWT	2020		134761198945.982	4207083.0	Asia	0.0	0.0	0.0
LAO	2011	0.12658111752686427	8749241114.189129	6347567.0	Asia	0.0	0.0	0.0
LAO	2012	0.13374609391561265	10191350119.6808	6444530.0	Asia	0.0	0.0	0.0
LAO	2013	0.13499309292868664	11942230508.334	6541304.0	Asia	0.0	0.0	0.0
LAO	2014	0.14513476886913515	13268458231.9284	6639756.0	Asia	0.0	0.0	0.0
LAO	2015	0.13767831529434402	14390442307.3996	6741164.0	Asia	0.0	0.0	0.0
LAO	2016	0.12428921236468812	15805692545.8723	6845846.0	Asia	0.0	0.0	0.0
LAO	2017	0.1223880809099887	16853087485.4118	6953035.0	Asia	0.0	0.0	0.0
LAO	2018		17953786416.1431	7061507.0	Asia	0.0	0.0	0.0
LAO	2019		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2020		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2021		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2022		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2023		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2024		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2025		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LAO	2026		18173839128.2699	7169455.0	Asia	0.0	0.0	0.0
LBN	2011	0.16316623542061715	39927125961.194	5202343.0	Asia	0.0	0.0	0.0
LBN	2012	0.15124519667859565	44035991745.6716	5538634.0	Asia	0.0	0.0	0.0
LBN	2013	0.1407017301999947	46909335135.1244	5914621.0	Asia	0.0	0.0	0.0
LBN	2014	0.14050877691059174	48134486624.6103	6262410.0	Asia	0.0	0.0	0.0
LBN	2015	0.13453046924403908	49939374832.7031	6532678.0	Asia	0.0	0.0	0.0
LBN	2016	0.13501139975767346	51205122503.8143	6711121.0	Asia	0.0	0.0	0.0
LBN	2017	0.15254560285199056	53140638269.1211	6811873.0	Asia	0.0	0.0	0.0
LBN	2018		54961275741.5589	6848925.0	Asia	0.0	0.0	0.0
LBN	2019		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2020		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2021		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2022		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2023		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2024		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2025		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBN	2026		53367042272.1725	6855713.0	Asia	0.0	0.0	0.0
LBR	2011	0.1122602168473728	2398000000.0	4017443.0	Africa	0.0	0.0	0.0
LBR	2012	0.13120176405733186	2721000000.0	4135659.0	Africa	0.0	0.0	0.0
LBR	2013	0.1203915171288744	3067000000.0	4248334.0	Africa	0.0	0.0	0.0
LBR	2014	0.12304749760918075	3144000000.0	4359505.0	Africa	0.0	0.0	0.0
LBR	2015	0.1166613974075245	3177000000.0	4472230.0	Africa	0.0	0.0	0.0
LBR	2016	0.12236801953005798	3277826000.0	4586788.0	Africa	0.0	0.0	0.0
LBR	2017	0.11723507917174178	3285455000.0	4702228.0	Africa	0.0	0.0	0.0
LBR	2018		3264000000.0	4818977.0	Africa	0.0	0.0	0.0
LBR	2019		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2020		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2021		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2022		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2023		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2024		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2025		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBR	2026		3070518100.0	4937374.0	Africa	0.0	0.0	0.0
LBY	2011	0.01784483418855786	34699395523.6073	6247439.0	Africa	0.0	0.0	0.0
LBY	2012	0.011925228815327892	81873662518.8238	6285750.0	Africa	0.0	0.0	0.0
LBY	2013		65502870173.7831	6320359.0	Africa	0.0	0.0	0.0
LBY	2014		41142722414.3351	6362037.0	Africa	0.0	0.0	0.0
LBY	2015		27842131479.8726	6418315.0	Africa	0.0	0.0	0.0
LBY	2016		26197143268.1243	6492164.0	Africa	0.0	0.0	0.0
LBY	2017		37883243650.452	6580724.0	Africa	0.0	0.0	0.0
LBY	2018		52607888717.9487	6678567.0	Africa	0.0	0.0	0.0
LBY	2019		52076250947.5792	6777452.0	Africa	0.0	0.0	0.0
LBY	2020		52076250947.5792	6777452.0	Africa	0.0	0.0	0.0
LCA	2011	0.20938461538461536	1576988407.40741	175544.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2012	0.2087583719732097	1605146777.77778	176646.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2013	0.2036136336584146	1664816740.74074	177513.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2014	0.2054029819927971	1755130814.81481	178296.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2015	0.20613856917174453	1808079888.8888896	179126.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2016	0.2119065379552436	1865375222.22222	180024.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2017	0.201231839574381	1999090407.4074101	180955.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2018		2065875074.07407	181889.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2019		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2020		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2021		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2022		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2023		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2024		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2025		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LCA	2026		2122450629.62963	182790.0	Caribbean/American isl.	0.0	0.0	0.0
LIE	2011		5739977477.47748	36293.0	Europe	0.0	0.0	0.0
LIE	2012		5456009384.66461	36615.0	Europe	0.0	0.0	0.0
LIE	2013		6391735893.83968	36934.0	Europe	0.0	0.0	0.0
LIE	2014		6657170923.37918	37223.0	Europe	0.0	0.0	0.0
LIE	2015		6268391521.19701	37470.0	Europe	0.0	0.0	0.0
LIE	2016		6237264055.20601	37658.0	Europe	0.0	0.0	0.0
LIE	2017		6552858738.70214	37800.0	Europe	0.0	0.0	0.0
LIE	2018		6552858738.70214	37910.0	Europe	0.0	0.0	0.0
LIE	2019		6552858738.70214	38019.0	Europe	0.0	0.0	0.0
LIE	2020		6552858738.70214	38019.0	Europe	0.0	0.0	0.0
LKA	2011	0.11256393797237498	65292753005.4664	20398670.0	Asia	0.0	0.0	0.0
LKA	2012	0.10408415128698513	68434409315.1123	20425000.0	Asia	0.0	0.0	0.0
LKA	2013	0.10486623141378996	74317806538.3632	20585000.0	Asia	0.0	0.0	0.0
LKA	2014	0.1013750727899596	79356449840.5771	20778000.0	Asia	0.0	0.0	0.0
LKA	2015	0.12379952511278633	80604080688.5775	20970000.0	Asia	0.0	0.0	0.0
LKA	2016	0.12292933509637978	82401038709.5356	21203000.0	Asia	0.0	0.0	0.0
LKA	2017	0.12541427118341494	87428125557.573	21444000.0	Asia	0.0	0.0	0.0
LKA	2018		88425889592.1519	21670000.0	Asia	0.0	0.0	0.0
LKA	2019		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2020		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2021		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2022		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2023		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2024		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2025		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LKA	2026		84008783756.068	21803000.0	Asia	0.0	0.0	0.0
LSO	2011	0.34018965236575793	2622336141.14515	2003787.0	Africa	0.0	0.0	0.0
LSO	2012	0.4675798683713413	2526185310.32097	2014990.0	Africa	0.0	0.0	0.0
LSO	2013	0.4412919516903408	2421470021.68562	2028519.0	Africa	0.0	0.0	0.0
LSO	2014	0.4379142017283221	2499803980.17361	2043437.0	Africa	0.0	0.0	0.0
LSO	2015	0.3137540503008795	2372280099.24153	2059021.0	Africa	0.0	0.0	0.0
LSO	2016	0.2653663510560816	2165408361.59639	2075001.0	Africa	0.0	0.0	0.0
LSO	2017	0.2816544231472881	2405289382.3593802	2091412.0	Africa	0.0	0.0	0.0
LSO	2018		2575892261.3245697	2108132.0	Africa	0.0	0.0	0.0
LSO	2019		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2020		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2021		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2022		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2023		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2024		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2025		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LSO	2026		2460072443.62842	2125268.0	Africa	0.0	0.0	0.0
LTU	2011	0.16147788968824936	43466133144.1699	3028115.0	Europe	0.0	1.0	0.0
LTU	2012	0.16185768688716307	42842537129.1154	2987773.0	Europe	0.0	1.0	0.0
LTU	2013	0.16171744851258582	46442055803.7018	2957689.0	Europe	0.0	1.0	0.0
LTU	2014	0.1642048785823671	48526000845.3102	2932367.0	Europe	0.0	1.0	0.0
LTU	2015	0.17330095634984238	41392396557.6337	2904910.0	Europe	0.0	1.0	0.0
LTU	2016	0.1758813354269093	43021972484.8299	2868231.0	Europe	0.0	1.0	0.0
LTU	2017	0.17358486407053636	47750908128.259	2828403.0	Europe	0.0	1.0	0.0
LTU	2018		53455170033.5194	2801543.0	Europe	0.0	1.0	0.0
LTU	2019		54219315600.0854	2786844.0	Europe	0.0	1.0	0.0
LTU	2020		54219315600.0854	2786844.0	Europe	0.0	1.0	0.0
LUX	2011	0.2622666975558902	60004630234.4135	518347.0	Europe	0.0	1.0	0.0
LUX	2012	0.2716658052230685	56677961787.0717	530946.0	Europe	0.0	1.0	0.0
LUX	2013	0.2714043225806452	61739352212.3049	543360.0	Europe	0.0	1.0	0.0
LUX	2014	0.2686618497109827	66103853236.7572	556319.0	Europe	0.0	1.0	0.0
LUX	2015	0.2661595804494077	57744457954.7297	569604.0	Europe	0.0	1.0	0.0
LUX	2016	0.2713362287300903	60691483443.1221	582014.0	Europe	0.0	1.0	0.0
LUX	2017	0.2763744371507622	64181944722.7283	596336.0	Europe	0.0	1.0	0.0
LUX	2018		70919958015.5247	607950.0	Europe	0.0	1.0	0.0
LUX	2019		71104919108.1411	619896.0	Europe	0.0	1.0	0.0
LUX	2020		71104919108.1411	619896.0	Europe	0.0	1.0	0.0
LVA	2011	0.19003703886125206	28490700600.9577	2059709.0	Europe	0.0	1.0	0.0
LVA	2012	0.1969885314813122	28176625841.4665	2034319.0	Europe	0.0	1.0	0.0
LVA	2013	0.20015486900425689	30272574650.3729	2012647.0	Europe	0.0	1.0	0.0
LVA	2014	0.20430561436192726	31382780146.4181	1993782.0	Europe	0.0	1.0	0.0
LVA	2015	0.20724169407894727	27090019662.7977	1977527.0	Europe	0.0	1.0	0.0
LVA	2016	0.2197955108235482	27734140217.3664	1959537.0	Europe	0.0	1.0	0.0
LVA	2017	0.21847183072540965	30273007510.3024	1942248.0	Europe	0.0	1.0	0.0
LVA	2018		34313873284.5882	1927174.0	Europe	0.0	1.0	0.0
LVA	2019		34117202555.0666	1912789.0	Europe	0.0	1.0	0.0
LVA	2020		34117202555.0666	1912789.0	Europe	0.0	1.0	0.0
MAC	2011	0.364472787206936	36709860068.3445	550832.0	Asia	0.0	0.0	0.0
MAC	2012	0.3586415766422933	43031577366.4251	564039.0	Asia	0.0	0.0	0.0
MAC	2013	0.3534094909739842	51552075901.5183	577372.0	Asia	0.0	0.0	0.0
MAC	2014	0.3382344342434456	55347998647.8196	590208.0	Asia	0.0	0.0	0.0
MAC	2015	0.2837572132523867	45361678146.5247	602085.0	Asia	0.0	0.0	0.0
MAC	2016	0.2688681390018076	45387299721.0792	612836.0	Asia	0.0	0.0	0.0
MAC	2017	0.28158874748761675	50751059058.0613	622585.0	Asia	0.0	0.0	0.0
MAC	2018		55084050789.7182	631636.0	Asia	0.0	0.0	0.0
MAC	2019		53859116535.5306	640445.0	Asia	0.0	0.0	0.0
MAC	2020		53859116535.5306	640445.0	Asia	0.0	0.0	0.0
MAF	2011			37446.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2012			37009.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2013			36453.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2014			36015.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2015			35858.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2016			36065.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2017			36560.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2018			37264.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2019			38002.0	Caribbean/American isl.	0.0	0.0	1.0
MAF	2020			38002.0	Caribbean/American isl.	0.0	0.0	1.0
MAR	2011	0.23296756135916385	101370474295.109	32781850.0	Africa	0.0	0.0	0.0
MAR	2012	0.2390364037189712	98266306615.3632	33241898.0	Africa	0.0	0.0	0.0
MAR	2013	0.22349089356429672	106825649872.108	33715693.0	Africa	0.0	0.0	0.0
MAR	2014	0.22026951113298696	110081248587.369	34192347.0	Africa	0.0	0.0	0.0
MAR	2015	0.21211498985575586	101179808076.36	34663603.0	Africa	0.0	0.0	0.0
MAR	2016	0.21448880124290126	103311649248.024	35126296.0	Africa	0.0	0.0	0.0
MAR	2017	0.2175012987604797	109714300453.983	35581294.0	Africa	0.0	0.0	0.0
MAR	2018		117921394402.361	36029138.0	Africa	0.0	0.0	0.0
MAR	2019		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2020		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2021		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2022		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2023		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2024		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2025		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MAR	2026		118725279596.13	36471769.0	Africa	0.0	0.0	0.0
MCO	2011		6088808463.25167	36024.0	Europe	0.0	0.0	0.0
MCO	2012		5743029680.07195	36460.0	Europe	0.0	0.0	0.0
MCO	2013		6555983530.34932	36901.0	Europe	0.0	0.0	0.0
MCO	2014		7069616048.890659	37322.0	Europe	0.0	0.0	0.0
MCO	2015		6261622101.40908	37718.0	Europe	0.0	0.0	0.0
MCO	2016		6472990923.1791	38070.0	Europe	0.0	0.0	0.0
MCO	2017		6431314957.07185	38392.0	Europe	0.0	0.0	0.0
MCO	2018		7188238072.74445	38682.0	Europe	0.0	0.0	0.0
MCO	2019		7188238072.74445	38964.0	Europe	0.0	0.0	0.0
MCO	2020		7188238072.74445	38964.0	Europe	0.0	0.0	0.0
MDA	2011	0.18131878144837155	8414360656.29632	2859833.0	Europe	0.0	0.0	0.0
MDA	2012	0.1941818354190368	8709165249.26928	2859458.0	Europe	0.0	0.0	0.0
MDA	2013	0.1918641714003664	9496684701.43325	2858692.0	Europe	0.0	0.0	0.0
MDA	2014	0.1910220104583389	9510219299.495571	2856950.0	Europe	0.0	0.0	0.0
MDA	2015	0.1826611962621952	7745231660.33425	2834530.0	Europe	0.0	0.0	0.0
MDA	2016	0.181768491745173	8071480540.86068	2802170.0	Europe	0.0	0.0	0.0
MDA	2017	0.19273036264332155	9669759987.026329	2755158.0	Europe	0.0	0.0	0.0
MDA	2018		11457410264.1932	2706049.0	Europe	0.0	0.0	0.0
MDA	2019		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2020		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2021		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2022		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2023		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2024		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2025		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDA	2026		11955435456.7957	2657637.0	Europe	0.0	0.0	0.0
MDG	2011	0.1017116031117334	11551821062.3334	21743967.0	Africa	0.0	0.0	0.0
MDG	2012	0.0976794802138556	11578978052.8789	22346641.0	Africa	0.0	0.0	0.0
MDG	2013	0.10295362274613487	12423557906.9182	22961253.0	Africa	0.0	0.0	0.0
MDG	2014	0.09903769266612636	12522959157.2295	23589887.0	Africa	0.0	0.0	0.0
MDG	2015	0.10439263539854347	11323023786.5698	24234088.0	Africa	0.0	0.0	0.0
MDG	2016	0.1099934397949868	11848615018.4138	24894380.0	Africa	0.0	0.0	0.0
MDG	2017	0.11450869691099964	13176313233.1978	25570540.0	Africa	0.0	0.0	0.0
MDG	2018		13853433947.6241	26262368.0	Africa	0.0	0.0	0.0
MDG	2019		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2020		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2021		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2022		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2023		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2024		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2025		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDG	2026		14083906356.618	26969307.0	Africa	0.0	0.0	0.0
MDV	2011	0.12078151613142107	2774351760.03287	380495.0	Asia	0.0	0.0	0.0
MDV	2012		2886170571.6963396	397237.0	Asia	0.0	0.0	0.0
MDV	2013	0.173226946852843	3295011381.75405	415593.0	Asia	0.0	0.0	0.0
MDV	2014	0.1946359857034836	3697351596.8375297	435015.0	Asia	0.0	0.0	0.0
MDV	2015	0.19307330514513754	4109424799.724071	454915.0	Asia	0.0	0.0	0.0
MDV	2016	0.1948641596768725	4379136461.8307705	475513.0	Asia	0.0	0.0	0.0
MDV	2017		4735989972.05433	496402.0	Asia	0.0	0.0	0.0
MDV	2018		5327457149.72581	515696.0	Asia	0.0	0.0	0.0
MDV	2019		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2020		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2021		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2022		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2023		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2024		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2025		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MDV	2026		5729248472.24028	530953.0	Asia	0.0	0.0	0.0
MEX	2011	0.10012400464216213	1180489601957.61	115695473.0	Latin America	0.0	1.0	0.0
MEX	2012	0.09770672200109244	1201089987015.45	117274155.0	Latin America	0.0	1.0	0.0
MEX	2013	0.10294577184391164	1274443084716.57	118827161.0	Latin America	0.0	1.0	0.0
MEX	2014	0.10634755153990193	1314563967425.24	120355128.0	Latin America	0.0	1.0	0.0
MEX	2015	0.12796621985547227	1170564619927.69	121858258.0	Latin America	0.0	1.0	0.0
MEX	2016	0.13542680838646914	1077903618176.07	123333376.0	Latin America	0.0	1.0	0.0
MEX	2017	0.13042601974158394	1157736189998.15	124777324.0	Latin America	0.0	1.0	0.0
MEX	2018		1220699479845.98	126190788.0	Latin America	0.0	1.0	0.0
MEX	2019		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2020		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2021		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2022		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2023		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2024		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2025		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MEX	2026		1258286717124.53	127575529.0	Latin America	0.0	1.0	0.0
MHL	2011	0.16477272727272727	174332100.0	56531.0	Oceania	0.0	0.0	0.0
MHL	2012	0.15614973262032086	182874800.0	56717.0	Oceania	0.0	0.0	0.0
MHL	2013	0.15833333333333333	187707400.0	56938.0	Oceania	0.0	0.0	0.0
MHL	2014	0.1572972972972973	184689500.0	57179.0	Oceania	0.0	0.0	0.0
MHL	2015	0.1734806629834254	184599600.0	57439.0	Oceania	0.0	0.0	0.0
MHL	2016	0.17474747474747476	200558400.0	57735.0	Oceania	0.0	0.0	0.0
MHL	2017	0.19615384615384607	212881000.0	58058.0	Oceania	0.0	0.0	0.0
MHL	2018		221278000.0	58413.0	Oceania	0.0	0.0	0.0
MHL	2019		221278000.0	58791.0	Oceania	0.0	0.0	0.0
MHL	2020		221278000.0	58791.0	Oceania	0.0	0.0	0.0
MKD	2011	0.1699749669313594	10494632699.3859	2072487.0	Europe	0.0	0.0	0.0
MKD	2012	0.16455861650771475	9745251126.0109	2074278.0	Europe	0.0	0.0	0.0
MKD	2013	0.15660770964213344	10817712138.9451	2076067.0	Europe	0.0	0.0	0.0
MKD	2014	0.16147648640811474	11362272837.8818	2077775.0	Europe	0.0	0.0	0.0
MKD	2015	0.16620330116610668	10064515432.0265	2079328.0	Europe	0.0	0.0	0.0
MKD	2016	0.1682935604595877	10672471860.7184	2080745.0	Europe	0.0	0.0	0.0
MKD	2017	0.169640236198891	11307058382.3435	2081996.0	Europe	0.0	0.0	0.0
MKD	2018		12628854800.9772	2082958.0	Europe	0.0	0.0	0.0
MKD	2019		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2020		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2021		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2022		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2023		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2024		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2025		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MKD	2026		12694823394.0947	2083459.0	Europe	0.0	0.0	0.0
MLI	2011	0.12545214681620248	12995074801.061	15514591.0	Africa	0.0	0.0	0.0
