iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr	n_groups	n_firms	accum_earnings	revenue_related	txc	capital	dom
ITA	2014	2966847268.0	CFC	all_groups			124316366643.0		1433280794.0	52490141480.0	66394658840.0		0.4830989479839985	882.0	1480.0	7028025786.0				
LUX	2014	46950764942.0	CFC	all_groups			2390339421105.0		6682020132.0	340460459236.0	503511160034.0		0.1423197287680945	596.0	1400.0	214300801282.0				
NLD	2014	51590891366.0	CFC	all_groups			2952620275006.0		10906250799.0	439572220635.0	623275243230.0		0.2113987665308601	1596.0	3732.0	465657011348.0				
POL	2014	2003025501.0	CFC	all_groups			50175786092.0		423321351.0	21926857516.0	31580787010.0		0.21134096934295596	512.0	831.0	7481130372.0				
PRT	2014	455513590.0	CFC	all_groups			8098646410.0		146987320.0	7514710796.0	9433974831.0		0.3226848182509769	253.0	381.0	952485124.0				
ESP	2014	3772686788.0	CFC	all_groups			111216795520.0		1356782819.0	53388278374.0	78211373966.0		0.35963304012291625	828.0	1472.0	14345954353.0				
SWE	2014	2008070624.0	CFC	all_groups			125011412904.0		796521382.0	31110239034.0	44003351859.0		0.39666004396466886	563.0	933.0	7060232327.0				
GBR	2014	36904340974.0	CFC	all_groups			4580806399988.0		7339757502.0	461015451264.0	592097539698.0		0.19888602013435322	4029.0	9026.0	119464620164.0				
NOR	2014	2696451342.0	CFC	all_groups			31406922142.0		1324887735.0	10763961183.0	16084733232.0		0.4913449445066975	272.0	429.0	2787512290.0				
CHE	2014	37200667479.0	CFC	all_groups			711831336484.0		3716363993.0	225848683178.0	362745603710.0		0.09990046536390536	834.0	1396.0	258722896315.0				
IND	2014	9817135105.0	CFC	all_groups			84886799559.0		4459042195.0	52299411811.0	84104642512.0		0.4542101282408703	2026.0	3030.0	24710727098.0				
ISR	2014	3297594433.0	CFC	all_groups			55210419404.0		479058309.0	10017944989.0	22104491278.0		0.14527508422682978	627.0	862.0	6695251284.0				
TUR	2014	1365608951.0	CFC	all_groups			23626737870.0		379157693.0	25965278163.0	35316126404.0		0.27764734020112614	337.0	515.0	3181952053.0				
CHN	2014	18128389499.0	CFC	all_groups			306775646981.0		4630113177.0	207704254315.0	291666915925.0		0.2554067572993953	2967.0	6241.0	43004407169.0				
HKG	2014	15449878818.0	CFC	all_groups			181217090001.0		1249302824.0	61653391056.0	90664808281.0		0.08086165844514523	1731.0	2644.0	32608602556.0				
JPN	2014	15584667272.0	CFC	all_groups			620774738457.0		4937866326.0	179189246880.0	211764507000.0		0.3168413056127003	1476.0	2356.0	17913882909.0				
KOR	2014	4751018364.0	CFC	all_groups			181666222846.0		1338018988.0	82924916285.0	113173500057.0		0.2816278291278775	716.0	968.0	31563500430.0				
MYS	2014	2560884726.0	CFC	all_groups			45816359284.0		441061678.0	17481407100.0	39392598655.0		0.17223019588582605	592.0	1012.0	10246253544.0				
PHL	2014	1463294339.0	CFC	all_groups			16749507599.0		298974306.0	12513117032.0	22377449258.0		0.20431590421125795	389.0	619.0	3511689405.0				
SGP	2014	26140677111.0	CFC	all_groups			378417056849.0		1773785145.0	186928961012.0	273777650437.0		0.06785536340424751	1386.0	2109.0	121474010328.0				
AUS	2014	10085008406.0	CFC	all_groups			483785483035.0		3288386239.0	150406952843.0	176672221314.0		0.32606678215990376	1550.0	2917.0	63278356702.0				
PRI	2014	8968503312.0	CFC	all_groups			74599557909.0		341828223.0	16768720983.0	32877256424.0		0.03811429968951769	380.0	539.0	42532277742.0				
Rest	2016	705591481324.0	CFC	all_groups			23179920576544.0		105180703536.0	4678682186852.0	6551617170416.0		0.14906742260923378	16225.0	95374.0	3426155520562.0				
MEX	2016	22066923029.0	CFC	all_groups			486853593738.0		6901053608.0	168328733272.0	258862813793.0		0.31273293512334027	2690.0	5247.0	83354387850.0				
PAN	2016	75387563.0	CFC	all_groups			10397767962.0		74008872.0	3715160296.0	5727545854.0		0.9817119569178805	259.0	355.0	1761465050.0				
ARG	2016	1259054950.0	CFC	all_groups			29389388215.0		1084295123.0	23893371775.0	31175750753.0		0.8611976173081246	537.0	824.0	4577632673.0				
BRA	2016	2317712960.0	CFC	all_groups			283895823915.0		2836855303.0	110299966288.0	127570423942.0		1.2239890581618873	1417.0	2483.0	9552919846.0				
CHL	2016	2834729337.0	CFC	all_groups			225832915214.0		789547659.0	31208160684.0	36611519056.0		0.2785266475689633	554.0	946.0	15651233928.0				
COL	2016	381664942.0	CFC	all_groups			16820117519.0		378758585.0	12644129627.0	14434764246.0		0.9923850564194602	501.0	692.0	2221160022.0				
BHS	2016	1256396006.0	CFC	all_groups			250063631153.0		740013977.0	20892194305.0	26258621567.0		0.5889973968923935	63.0	312.0	41794160514.0				
BRB	2016	610002749.0	CFC	all_groups			21772788905.0		24510326.0	1937884354.0	3537154099.0		0.04018068121853661	117.0	147.0	8623542280.0				
BMU	2016	84464210749.0	CFC	all_groups			1136485479744.0		5013948219.0	216427370523.0	312919919473.0		0.05936180749856071	357.0	791.0	408570912724.0				
VGB	2016	-475125464.0	CFC	all_groups			53002634439.0		232617794.0	5686251038.0	9435524906.0		-0.48959235323156663	212.0	286.0	7016208210.0				
CAN	2016	27209402075.0	CFC	all_groups			1000874832491.0		7323829691.0	387660707014.0	502511262071.0		0.2691654035914716	4495.0	8055.0	133811146304.0				
CYM	2016	31758212976.0	CFC	all_groups			891202087811.0		5142169313.0	179294977068.0	237417663786.0		0.16191620469596288	1040.0	1984.0	76914462811.0				
AUT	2016	614349776.0	CFC	all_groups			19843330346.0		179137473.0	10224352886.0	13255467179.0		0.29158873332119517	397.0	595.0	2569886266.0				
BEL	2016	6488268684.0	CFC	all_groups			204943074165.0		1245461787.0	33955383115.0	60397405597.0		0.1919559512187427	639.0	1134.0	19009298644.0				
CZE	2016	1000573508.0	CFC	all_groups			9351792871.0		193552362.0	8682590722.0	13033628296.0		0.193441421797068	348.0	497.0	2942504516.0				
DNK	2016	603415409.0	CFC	all_groups			67663947334.0		279481777.0	11128910461.0	15890877759.0		0.46316645685791563	408.0	688.0	519921291.0				
DEU	2016	10749655138.0	CFC	all_groups			437599292402.0		3722932219.0	154834607195.0	216409268974.0		0.34633038652927994	1869.0	3895.0	39191822585.0				
HUN	2016	1194049318.0	CFC	all_groups			35154146579.0		95654940.0	4623793375.0	8457217516.0		0.08010970615537004	284.0	413.0	1749573183.0				
IRL	2016	162262163170.0	CFC	all_groups			2385838745580.0		5429660194.0	549621567894.0	712221888602.0		0.03346226925565767	878.0	1479.0	808424555061.0				
ITA	2016	2369764566.0	CFC	all_groups			99078144207.0		994666021.0	46978256349.0	60707261207.0		0.4197320000775132	963.0	1677.0	5690819531.0				
LUX	2016	39232784516.0	CFC	all_groups			2716057795562.0		4922065521.0	227954158473.0	302972605478.0		0.12545797046326582	595.0	1521.0	227061832467.0				
NLD	2016	84252878427.0	CFC	all_groups			3712918627445.0		9858931399.0	461697759796.0	720229728849.0		0.11701595937214376	1867.0	4203.0	560497001420.0				
POL	2016	2009110700.0	CFC	all_groups			41689645542.0		401751692.0	17275377778.0	27753466246.0		0.19996493573002225	549.0	899.0	5961557691.0				
PRT	2016	426552334.0	CFC	all_groups			6983271264.0		121415981.0	6450017775.0	8151395907.0		0.2846449809837402	265.0	396.0	1121433626.0				
ESP	2016	3700577680.0	CFC	all_groups			122845065873.0		1158073767.0	49225466202.0	72705376492.0		0.3129440501300327	850.0	1565.0	12090713664.0				
SWE	2016	3476500161.0	CFC	all_groups			129538466639.0		707551618.0	31929386844.0	43509374345.0		0.20352411483751404	587.0	984.0	6052825366.0				
GBR	2016	39479418121.0	CFC	all_groups			4668102675774.0		8600541912.0	436285287708.0	568472202069.0		0.21784875059810407	4164.0	9681.0	169776490991.0				
NOR	2016	633674664.0	CFC	all_groups			48729909233.0		210717752.0	8295195968.0	11785466577.0		0.3325330236021556	265.0	435.0	2830912347.0				
CHE	2016	42730549097.0	CFC	all_groups			754073509316.0		3851025362.0	211613008309.0	359800032815.0		0.09012347005553388	797.0	1414.0	308036826104.0				
RUS	2016	3250912760.0	CFC	all_groups			34592891236.0		719420273.0	21912211305.0	32138239193.0		0.2212979326458456	464.0	774.0	4702108386.0				
IND	2016	9661652331.0	CFC	all_groups			93852912420.0		3997478268.0	49066568456.0	85392344239.0		0.4137468552013456	2454.0	3604.0	25374134035.0				
ISR	2016	1390911848.0	CFC	all_groups			61557366333.0		486714335.0	10902814194.0	22233666855.0		0.34992464526048095	808.0	1136.0	6683654802.0				
TUR	2016	1292736499.0	CFC	all_groups			20365974535.0		370100129.0	22830397739.0	31909924039.0		0.2862920086856772	368.0	577.0	2710298337.0				
CHN	2016	21512621378.0	CFC	all_groups			301161859129.0		4585573525.0	202258910677.0	289984655722.0		0.21315735746130232	2948.0	6295.0	49170493259.0				
HKG	2016	7169600036.0	CFC	all_groups			208576074212.0		1660946612.0	55756903709.0	86463635913.0		0.23166517011549512	1649.0	2578.0	47143499582.0				
JPN	2016	14405125961.0	CFC	all_groups			694177176432.0		5326812371.0	187854419076.0	222172556991.0		0.36978589325922245	1472.0	2352.0	25127206410.0				
KOR	2016	5606469494.0	CFC	all_groups			173818892115.0		1694060474.0	67229745578.0	87787354541.0		0.30216172152777615	719.0	985.0	25317355188.0				
MYS	2016	2380681536.0	CFC	all_groups			43855439622.0		439899848.0	18668606834.0	39251174565.0		0.18477895566792854	613.0	1074.0	10699275396.0				
PHL	2016	1757161839.0	CFC	all_groups			16692751284.0		388433934.0	11905052623.0	22044424830.0		0.2210575744241393	439.0	645.0	4399962513.0				
SGP	2016	23522412170.0	CFC	all_groups			389328244637.0		1964063611.0	170059727253.0	239775056975.0		0.08349754254816291	1549.0	2414.0	120340497045.0				
THA	2016	2413419617.0	CFC	all_groups			23868529834.0		373238727.0	22072359555.0	30761878586.0		0.15465140184115775	502.0	778.0	5761329667.0				
AUS	2016	6848226109.0	CFC	all_groups			326322414332.0		2319943860.0	92189260799.0	113995803224.0		0.33876566326440494	1614.0	3068.0	27957968263.0				
PRI	2016	9498375810.0	CFC	all_groups			39267853388.0		303516606.0	17594701352.0	32853491759.0		0.0319545796114378	393.0	553.0	5833341848.0				
Rest	2012	799088124586.0	CFC	positive_groups					127431344272.0				0.15947095239091555							
MEX	2012	25651334120.0	CFC	positive_groups					7165136204.0				0.2793280135247796							
PAN	2012	523233113.0	CFC	positive_groups					83512337.0				0.15960827960825177							
ARG	2012	3803663682.0	CFC	positive_groups					1432329003.0				0.37656562797025966							
BRA	2012	15238190208.0	CFC	positive_groups					3889182400.0				0.25522600432945064							
CHL	2012	5758132652.0	CFC	positive_groups					929264173.0				0.16138290469519387							
COL	2012	1668464664.0	CFC	positive_groups					534664637.0				0.3204530779322516							
PER	2012	2715291307.0	CFC	positive_groups					711590261.0				0.2620677417430409							
URY	2012	313914848.0	CFC	positive_groups					28426156.0				0.09055371601919257							
VEN	2012	3179064289.0	CFC	positive_groups					749437353.0				0.23574149022187327							
BHS	2012	9317143356.0	CFC	positive_groups					1456121333.0				0.15628409667672394							
BMU	2012	82409611394.0	CFC	positive_groups					12245214142.0				0.14858963578235654							
VGB	2012	6598821257.0	CFC	positive_groups					645469009.0				0.0978158043476764							
CAN	2012	49249226647.0	CFC	positive_groups					9154061944.0				0.18587219672732905							
CYM	2012	37134333978.0	CFC	positive_groups					9203833288.0				0.24785238624322042							
AUT	2012	829710961.0	CFC	positive_groups					198675407.0				0.2394513467202466							
BEL	2012	4982361014.0	CFC	positive_groups					851618774.0				0.1709267497090286							
CYP	2012	389846261.0	CFC	positive_groups					57204491.0				0.14673602576888636							
CZE	2012	1363677412.0	CFC	positive_groups					209016065.0				0.15327383379728518							
DNK	2012	3090862313.0	CFC	positive_groups					213431154.0				0.06905230074543278							
FIN	2012	455811305.0	CFC	positive_groups					80124568.0				0.17578451240914264							
DEU	2012	15350697269.0	CFC	positive_groups					3223729585.0				0.2100054172464314							
GRC	2012	263928861.0	CFC	positive_groups					59853796.0				0.22678003373037706							
HUN	2012	2504230965.0	CFC	positive_groups					156531162.0				0.06250667937092616							
IRL	2012	132090119347.0	CFC	positive_groups					3180742679.0				0.02408009542821448							
ITA	2012	4016435962.0	CFC	positive_groups					1438101436.0				0.35805411803052667							
LUX	2012	35723732889.0	CFC	positive_groups					5369378632.0				0.15030284345377948							
NLD	2012	80794730526.0	CFC	positive_groups					13570278023.0				0.1679599391526288							
POL	2012	2053344337.0	CFC	positive_groups					355984747.0				0.17336826589937895							
PRT	2012	497495046.0	CFC	positive_groups					125143959.0				0.2515481510945538							
ROU	2012	413222376.0	CFC	positive_groups					71901627.0				0.1740022592580998							
ESP	2012	5728426480.0	CFC	positive_groups					1230056735.0				0.21472855404439092							
SWE	2012	4481743189.0	CFC	positive_groups					499645916.0				0.1114847270201318							
GBR	2012	54015010274.0	CFC	positive_groups					7725740093.0				0.14302950335119657							
NOR	2012	4368242809.0	CFC	positive_groups					2606053514.0				0.5965908096112887							
RUS	2012	4593196524.0	CFC	positive_groups					984869319.0				0.2144191553428947							
CHE	2012	37616546031.0	CFC	positive_groups					3681263521.0				0.09786287975419782							
IND	2012	8561013365.0	CFC	positive_groups					2202537061.0				0.2572752742104848							
ISR	2012	4131474920.0	CFC	positive_groups					316265870.0				0.07655035456441787							
TUR	2012	1688099801.0	CFC	positive_groups					332462052.0				0.19694454783008414							
CHN	2012	18358062225.0	CFC	positive_groups					3950099944.0				0.21516976550067227							
HKG	2012	6920464359.0	CFC	positive_groups					1035832028.0				0.14967666536031068							
JPN	2012	17877675889.0	CFC	positive_groups					5713998812.0				0.3196164225975134							
KOR	2012	8369318901.0	CFC	positive_groups					1800682283.0				0.21515278654095105							
MYS	2012	3502463646.0	CFC	positive_groups					449149716.0				0.1282382235467177							
PHL	2012	2214816281.0	CFC	positive_groups					416236224.0				0.1879326188680839							
SGP	2012	17734238241.0	CFC	positive_groups					1336404060.0				0.0753572858241157							
THA	2012	2373336487.0	CFC	positive_groups					567437979.0				0.23908871839629708							
AUS	2012	19484469794.0	CFC	positive_groups					4123865527.0				0.21164884498267914							
PRI	2012	9065802827.0	CFC	positive_groups					251245225.0				0.027713510848894177							
Rest	2014	789633523319.0	CFC	positive_groups					116438659378.0				0.14745911355002153							
MEX	2014	26179589433.0	CFC	positive_groups					5389490910.0				0.20586613567004292							
PAN	2014	785765014.0	CFC	positive_groups					88816509.0				0.11303189556362712							
ARG	2014	3082829176.0	CFC	positive_groups					1379974095.0				0.44763235853065636							
BRA	2014	14068191147.0	CFC	positive_groups					3634489973.0				0.25834806586169							
CHL	2014	5478812811.0	CFC	positive_groups					852665619.0				0.15562963153040638							
COL	2014	1995973631.0	CFC	positive_groups					735970257.0				0.36872744487675047							
PER	2014	1902289487.0	CFC	positive_groups					789090752.0				0.4148110775949423							
BHS	2014	5177543915.0	CFC	positive_groups					748077804.0				0.14448507174081593							
BMU	2014	74426701775.0	CFC	positive_groups					9774917503.0				0.13133616390191033							
VGB	2014	4328541998.0	CFC	positive_groups					496857130.0				0.11478625602560227							
CAN	2014	42897999098.0	CFC	positive_groups					7718410260.0				0.179924714958555							
CYM	2014	33148803978.0	CFC	positive_groups					8042992135.0				0.24263295111153707							
AUT	2014	1105606937.0	CFC	positive_groups					199939206.0				0.18084112835120533							
BEL	2014	5992303320.0	CFC	positive_groups					1637358427.0				0.2732435825695152							
CZE	2014	1280693910.0	CFC	positive_groups					234255927.0				0.182913282534466							
DNK	2014	1503778294.0	CFC	positive_groups					267344404.0				0.17778179474108036							
FRA	2014	7985952287.0	CFC	positive_groups					2252756266.0				0.2820898729469206							
DEU	2014	17724867616.0	CFC	positive_groups					3921843221.0				0.22126220099154956							
HUN	2014	2454442932.0	CFC	positive_groups					243675730.0				0.09927944415535508							
IRL	2014	123121429265.0	CFC	positive_groups					4574509329.0				0.03715445277323796							
ITA	2014	4793918497.0	CFC	positive_groups					1251513894.0				0.26106282257055236							
LUX	2014	54560660296.0	CFC	positive_groups					6385697945.0				0.11703850192348486							
NLD	2014	61233100359.0	CFC	positive_groups					10505336695.0				0.17156303753050017							
POL	2014	2429147438.0	CFC	positive_groups					406916782.0				0.16751423797273848							
PRT	2014	525462337.0	CFC	positive_groups					134626371.0				0.25620555750696933							
ESP	2014	6350486408.0	CFC	positive_groups					1298831139.0				0.20452467032506402							
SWE	2014	3078330613.0	CFC	positive_groups					765681677.0				0.24873276241560088							
GBR	2014	56953885479.0	CFC	positive_groups					7099418375.0				0.12465204639317704							
NOR	2014	3207275283.0	CFC	positive_groups					1311864392.0				0.4090276874434417							
CHE	2014	40676995106.0	CFC	positive_groups					3588360531.0				0.08821596879634563							
IND	2014	11264864943.0	CFC	positive_groups					4349178360.0				0.38608348897272704							
ISR	2014	4148575539.0	CFC	positive_groups					471320742.0				0.11361025912851289							
TUR	2014	1765955997.0	CFC	positive_groups					365636734.0				0.20704747718580896							
CHN	2014	23127280457.0	CFC	positive_groups					4472846890.0				0.19340133390591502							
HKG	2014	16777207150.0	CFC	positive_groups					1192561161.0				0.0710822218702831							
JPN	2014	18793422760.0	CFC	positive_groups					4847639606.0				0.25794341285812694							
KOR	2014	6153378234.0	CFC	positive_groups					1250902866.0				0.2032871730666963							
MYS	2014	2845399116.0	CFC	positive_groups					428625163.0				0.15063797573767151							
PHL	2014	1650890189.0	CFC	positive_groups					276183813.0				0.16729387262716358							
SGP	2014	27836253728.0	CFC	positive_groups					1704726275.0				0.06124122490251789							
AUS	2014	15848880525.0	CFC	positive_groups					3213903625.0				0.20278426731341645							
PRI	2014	9484783757.0	CFC	positive_groups					309987600.0				0.032682621759428265							
Rest	2016	855976018904.0	CFC	positive_groups					98010174827.0				0.11450107557042682							
MEX	2016	24081204596.0	CFC	positive_groups					6615584110.0				0.27471981659500866							
PAN	2016	438827654.0	CFC	positive_groups					68824955.0				0.1568382356322512							
ARG	2016	2786970567.0	CFC	positive_groups					986847407.0				0.3540932289293172							
BRA	2016	9384655504.0	CFC	positive_groups					2636756080.0				0.2809646106749621							
CHL	2016	3362753074.0	CFC	positive_groups					727146295.0				0.2162354115805055							
COL	2016	783739113.0	CFC	positive_groups					337082765.0				0.43009562673185103							
BHS	2016	3267548701.0	CFC	positive_groups					349844565.0				0.10706636595590255							
BRB	2016	1435442764.0	CFC	positive_groups					19747640.0				0.013757176876193442							
BMU	2016	89954617570.0	CFC	positive_groups					3542519167.0				0.03938118200817559							
VGB	2016	441576013.0	CFC	positive_groups					72570988.0				0.1643454034266123							
CAN	2016	40213599020.0	CFC	positive_groups					6882075663.0				0.17113801874776838							
CYM	2016	43501651739.0	CFC	positive_groups					4929526679.0				0.11331814958604416							
AUT	2016	1066636893.0	CFC	positive_groups					162067365.0				0.15194239582710553							
BEL	2016	7048998362.0	CFC	positive_groups					1222236996.0				0.1733915846241191							
CZE	2016	1117418668.0	CFC	positive_groups					188751138.0				0.16891711531706755							
DNK	2016	1071919721.0	CFC	positive_groups					273761717.0				0.255393861719986							
DEU	2016	14770342336.0	CFC	positive_groups					3463590950.0				0.23449632183257746							
HUN	2016	1310491060.0	CFC	positive_groups					89439811.0				0.0682490813787009							
IRL	2016	168383011414.0	CFC	positive_groups					5342086239.0				0.031725802942587346							
ITA	2016	4153782500.0	CFC	positive_groups					961584087.0				0.23149601285093768							
LUX	2016	47201488211.0	CFC	positive_groups					4467470491.0				0.09464681433410578							
NLD	2016	100587902066.0	CFC	positive_groups					9258955378.0				0.09204839933856862							
POL	2016	2486857361.0	CFC	positive_groups					391910520.0				0.1575926814887394							
PRT	2016	510531251.0	CFC	positive_groups					117264344.0				0.2296908245485642							
ESP	2016	5339122530.0	CFC	positive_groups					1079378703.0				0.20216406290267325							
SWE	2016	4242604705.0	CFC	positive_groups					679030588.0				0.16005040186745373							
GBR	2016	62238658250.0	CFC	positive_groups					8052009857.0				0.1293731273038811							
NOR	2016	1388041320.0	CFC	positive_groups					101624402.0				0.07321424840580394							
CHE	2016	45498786841.0	CFC	positive_groups					3738488494.0				0.08216677308484108							
RUS	2016	3552188891.0	CFC	positive_groups					696820034.0				0.1961663794866026							
IND	2016	11117381924.0	CFC	positive_groups					3884880452.0				0.34944202498012517							
ISR	2016	2550074886.0	CFC	positive_groups					470135287.0				0.18436136506463363							
TUR	2016	1726427483.0	CFC	positive_groups					341600610.0				0.1978656001272658							
CHN	2016	25580862101.0	CFC	positive_groups					4434398832.0				0.17334829508449803							
HKG	2016	8714261074.0	CFC	positive_groups					1609087575.0				0.18464991596371813							
JPN	2016	15961440429.0	CFC	positive_groups					5111522951.0				0.3202419589721353							
KOR	2016	7059844345.0	CFC	positive_groups					1581955491.0				0.22407795607000738							
MYS	2016	2743727061.0	CFC	positive_groups					417879650.0				0.15230365146003128							
PHL	2016	1894060871.0	CFC	positive_groups					375753841.0				0.1983853036368439							
SGP	2016	26240313551.0	CFC	positive_groups					1839202684.0				0.07009072816242735							
THA	2016	2609513788.0	CFC	positive_groups					368650779.0				0.14127182645873032							
AUS	2016	10660981793.0	CFC	positive_groups					2277112210.0				0.2135931056082613							
PRI	2016	10266124520.0	CFC	positive_groups					292547150.0				0.028496357065421606							
USA	2016	867852046303.0	CBCR	all_groups	16377437.0	797122613664.0		4223574794406.0	185540113249.0	7799962588384.0	10518611804865.0		0.21379233250574248	1017.0		7383423717579.0	2718649216481.0	176579355389.0	11807553304223.0	True
Stateless	2016	120847250430.0	CBCR	all_groups	482627.0			385980718429.0	824776627.0	414046033437.0	644971468306.0		0.006824951532329208	453.0		661979718734.0	230925434870.0	703005166.0	1618818933438.0	False
DZA	2016	1219730603.0	CBCR	all_groups	4133.0	22122306.826853596		1615036122.0	649633022.0	1861385078.0	2502085411.0		0.5326036916694464	33.0		1402442193.0	640700333.0	715789440.0	884820957.0	False
AGO	2016	-477367266.0	CBCR	all_groups	10297.0	72760661.4		17038207917.0	498517108.0	1150205281.0	5987970691.0		-1.0443051786462458	31.0		-1727795212.0	4837765410.0	495422226.0	3154368161.0	False
BWA	2016	12152580.0	CBCR	all_groups	1310.0	10875882.000000002		42759061.0	3470990.0	268124408.0	276754742.0		0.2856175396500167	20.0		36714926.0	8630334.0	4017169.0	20169548.0	False
CMR	2016	-34590586.0	CBCR	all_groups	575.0	1910541.0		28962338.0	5750930.0	79788926.0	86250356.0		-0.1662570850924584	13.0		5901016.0	6461430.0	8724124.0	32048346.0	False
COG	2016	-429416667.0	CBCR	all_groups	936.0	3120574.6893518893		3607467348.0	38070890.0	150066676.0	507627605.0		-0.08865722484870388	15.0		-235530161.0	357560929.0	45717068.0	159832636.0	False
CIV	2016	-51869522.0	CBCR	all_groups	1068.0	2435937.12		199283228.0	13141456.0	220606634.0	1195210848.0		-0.2533560266855746	19.0		-317366403.0	974604214.0	9869963.0	653170132.0	False
EGY	2016	430613663.0	CBCR	all_groups	34226.0	135824563.9507894		5294260864.0	475988503.0	8767917284.0	10302447024.0		1.1053725041697062	138.0		10075866816.0	1534529740.0	515920549.0	1432994190.0	False
GNQ	2016	439637664.0	CBCR	all_groups	1728.0	24770872.17705658		3405425658.0	274883103.0	1453656405.0	2449913229.0		0.6252492120420329	16.0		739535767.0	996256824.0	215212798.0	3148121644.0	False
GAB	2016	-127245247.0	CBCR	all_groups	658.0	6243935.714710178		206859778.0	12269419.0	164742260.0	182097413.0		-0.09642339725270839	19.0		-269053037.0	17355153.0	20691878.0	238273368.0	False
GHA	2016	-5242612.0	CBCR	all_groups	5464.0	15803199.36		3787472825.0	28270182.0	1440613079.0	2027678093.0		-5.392384940941652	59.0		1272009417.0	587065014.0	45327056.0	966095239.0	False
KEN	2016	19275331.0	CBCR	all_groups	3294.0	7949681.846419087		280751338.0	35955687.0	767356551.0	1053650130.0		1.8653732587004601	76.0		-333907837.0	286293579.0	50381624.0	420150818.0	False
LBY	2016	-166554664.0	CBCR	all_groups	126.0	1064304.011463816		1852368936.0	-44801222.0	68428152.0	72873033.0		0.2689880963045262	21.0		-828991479.0	4444881.0	15264700.0	1520368243.0	False
MUS	2016	2507667354.0	CBCR	all_groups	3321.0	25876700.64		47389028.0	130050862.0	547541520.0	3705440643.0		0.05186128925455557	182.0		10197706517.0	3157899123.0	150205883.0	20676507580.0	False
MAR	2016	193907426.0	CBCR	all_groups	27322.0	114640198.74253078		678185844.0	38978272.0	1460472297.0	2772423296.0		0.20101484921985402	112.0		382979867.0	1311950999.0	41007322.0	711053152.0	False
MOZ	2016	-113204834.0	CBCR	all_groups	5450.0	5564638.254196974		291917778.0	-956872.0	124233254.0	380520518.0		0.008452571910489265	26.0		457652775.0	256287264.0	5799439.0	34417441.0	False
NAM	2016	3681039.0	CBCR	all_groups	499.0	3272861.16		15412139.0	2397022.0	70589448.0	72571786.0		0.6511808215017554	22.0		-13785429.0	1982338.0	6055148.0	32641760.0	False
NGA	2016	836401154.0	CBCR	all_groups	10510.0	33556372.34100334		32013919637.0	1403826132.0	3645309367.0	10721920720.0		1.6784124762219064	101.0		4342529082.0	7076611353.0	1485673354.0	3969506618.0	False
SEN	2016	67678367.0	CBCR	all_groups	419.0	942056.4002387436		26835616.0	2014471.0	49085128.0	135205615.0		0.029765360621068177	21.0		-4345628.0	86120487.0	1489415.0	44568671.0	False
ZAF	2016	1112087653.0	CBCR	all_groups	102349.0	725225410.4962932		6592854411.0	313323851.0	23237577897.0	29047941327.0		0.28174384470034214	332.0		3024271316.0	5810363430.0	369538506.0	11999501483.0	False
TZA	2016	-36826241.0	CBCR	all_groups	2823.0	6235894.08		669172298.0	5999112.0	81276128.0	288442985.0		-0.1629031863447589	31.0		30194890.0	207166857.0	9007302.0	83725141.0	False
TUN	2016	25517038.0	CBCR	all_groups	6849.0	32803051.848230764		78225104.0	9753283.0	326719479.0	545039004.0		0.3822262991496113	47.0		-53168357.0	218319525.0	5966963.0	227512155.0	False
UGA	2016	3140810.0	CBCR	all_groups	499.0	691760.8430347417		133218064.0	4343081.0	142649694.0	161252688.0		1.3827901082841687	22.0		-32062641.0	18602994.0	7212844.0	170675888.0	False
ZMB	2016	-50771214.0	CBCR	all_groups	2514.0	12731197.68		108339455.0	14524143.0	342266764.0	523769287.0		-0.28607042959421847	24.0		-196271452.0	181502523.0	12669905.0	124036778.0	False
ZWE	2016	45277106.0	CBCR	all_groups	2714.0	6275987.868610513		153758451.0	6503421.0	50516927.0	314531559.0		0.14363596913636661	19.0		201145335.0	264014632.0	4994310.0	23418016.0	False
IRS_Other_Africa	2016	-122876548.0	CBCR	all_groups	12600.0	52920000.0		4768502085.0	66097170.0	1685594283.0	2650404677.0		-0.5379152578407395	60.0		71987898.0	964810394.0	31915320.0	320633621.0	False
ARG	2016	2478635928.0	CBCR	all_groups	104461.0	1205183157.3303688		10002756141.0	1049283330.0	24958390377.0	33395306816.0		0.42333096125442754	343.0		3408188178.0	8436916440.0	1349979368.0	13701763791.0	False
ABW	2016	176188233.0	CBCR	all_groups	805.0	21645850.7451972		125946296.0	13805015.0	360224979.0	611512932.0		0.07835378540858629	28.0		-1114324735.0	251287953.0	18581628.0	1606215229.0	False
BHS	2016	21809647343.0	CBCR	all_groups	2839.0	81114808.86241202		2470306172.0	35136614.0	1668864600.0	16759006160.0		0.0016110583287939962	62.0		41451146550.0	15090141560.0	32313612.0	105580752364.0	False
BRB	2016	1276913415.0	CBCR	all_groups	403.0	7248130.727627728		5465857765.0	8676103.0	169456556.0	8677786619.0		0.006794589905690669	129.0		2775352141.0	8508330063.0	21286838.0	71614350298.0	False
BMU	2016	24900464463.0	CBCR	all_groups	551.0	41133913.2		11864002163.0	500283411.0	10284076940.0	76159489311.0		0.02009132848679908	229.0		478127375911.0	65875412371.0	477215982.0	446019018187.0	False
